CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,Schedule_desc,Instructional_Method,Start_Date,End_Date,CRN_Attributes
12898,MUSE,2106,1,Fall 2021,BRASS CHAMBER MUSIC-Tuba/Eupho,"Robertson, Gail A",MW,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12838,MUSE,2107,1,Fall 2021,TRADITIONAL JAZZ BAND,"Ahlhorn, Charles R",,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
23389,MUSE,2107,1,Fall 2021,JAZZ COMBO,"Taylor, Matthew J",M,1830,2100,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12887,MUSE,2110,1,Fall 2021,CONCERT CHOIR,"Coker, Kevin L",TR,1215,1330,MWF,1300,1350,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12855,MUSE,2111,1,Fall 2021,UNIVERSITY CHORUS,"Mayhew, Paul J",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12862,MUSE,2112,1,Fall 2021,OPERA,"Holden, Robert",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
24855,MUSE,2113,1,Fall 2021,CHAMBER SINGERS,"Coker, Kevin L",MW,1600,1730,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
12866,MUSE,2120,1,Fall 2021,SYMPHONY,"Getzov, Israel L",TR,1440,1555,M,1900,2130,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12872,MUSE,2121,1,Fall 2021,STRING CHAMBER MUSIC,"Hsu, Linda Y",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
13681,MUSE,2121,1,Fall 2021,STRING CHAMBER MUSIC,"Emerson, Smokey J",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
23449,MUSE,2121,1,Fall 2021,STRING CHAMBER MUSIC,"Schnackel, Joel S",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12875,MUSE,2130,1,Fall 2021,PERCUSSION ENSEMBLE/STEEL BAND,"Tyson, Blake W",MWF,1300,1350,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12883,MUSE,2140,1,Fall 2021,ACCOMPANYING,"Murakami, Kazuo",,700,2200,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12889,MUSE,2141,1,Fall 2021,PIANO CHAMBER MUSIC,"Murakami, Kazuo",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12890,MUSE,2141,1,Fall 2021,PIANO CHAMBER MUSIC,"Rutman, Neil C",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12829,MUSE,4101,1,Fall 2021,MARCHING BAND,"Douglas, Brantley T",MWF,1600,1750,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
13084,MUSE,4102,1,Fall 2021,WIND ENSEMBLE,"Hancock, Michael E",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
15258,MUSE,4103,1,Fall 2021,SYMPHONIC BAND,"Douglas, Brantley T",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12833,MUSE,4104,1,Fall 2021,JAZZ ENSEMBLE,"Cook, Justin H",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12834,MUSE,4104,1,Fall 2021,JAZZ ENSEMBLE,"Taylor, Matthew J",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12842,MUSE,4105,1,Fall 2021,WOODWIND CHAMBER MUSIC,"Taylor, Matthew J",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12845,MUSE,4105,1,Fall 2021,WOODWIND CHAMBER MUSIC,"Duso Kitts, Lorraine C",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12848,MUSE,4105,1,Fall 2021,WOODWIND CHAMBER MUSIC,"Johnson, Kelly A",,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12851,MUSE,4105,1,Fall 2021,WOODWIND CHAMBER MUSIC,"Brown, Carolyn K",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12858,MUSE,4106,1,Fall 2021,BRASS CHAMBER MUSIC,"Cook, Justin H",MW,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12863,MUSE,4106,1,Fall 2021,BRASS CHAMBER MUSIC,"Ahlhorn, Charles R",MW,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12884,MUSE,4106,1,Fall 2021,BRASS CHAMBER MUSIC,"Shires, Brent A",,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12899,MUSE,4106,1,Fall 2021,BRASS CHAMBER MUSIC,"Robertson, Gail A",,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12839,MUSE,4107,1,Fall 2021,TRADITIONAL JAZZ BAND,"Ahlhorn, Charles R",,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
23390,MUSE,4107,1,Fall 2021,JAZZ COMBO,"Taylor, Matthew J",M,1830,2100,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12852,MUSE,4110,1,Fall 2021,CONCERT CHOIR,"Coker, Kevin L",TR,1215,1330,MWF,1300,1350,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12857,MUSE,4111,1,Fall 2021,UNIVERSITY CHORUS,"Mayhew, Paul J",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12864,MUSE,4112,1,Fall 2021,OPERA,"Holden, Robert",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
24856,MUSE,4113,1,Fall 2021,CHAMBER SINGERS,"Coker, Kevin L",MW,1600,1730,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
12868,MUSE,4120,1,Fall 2021,SYMPHONY,"Getzov, Israel L",TR,1440,1555,M,1900,2130,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12873,MUSE,4121,1,Fall 2021,STRING CHAMBER MUSIC,"Hsu, Linda Y",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
13682,MUSE,4121,1,Fall 2021,STRING CHAMBER MUSIC,"Emerson, Smokey J",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
24629,MUSE,4121,1,Fall 2021,STRING CHAMBER MUSIC,"Schnackel, Joel S",TR,1605,1720,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12878,MUSE,4130,1,Fall 2021,PERCUSSION ENSEMBLE/STEEL BAND,"Tyson, Blake W",MWF,1300,1350,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12885,MUSE,4140,1,Fall 2021,ACCOMPANYING,"Murakami, Kazuo",,700,2200,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12891,MUSE,4141,1,Fall 2021,PIANO CHAMBER MUSIC,"Murakami, Kazuo",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
12892,MUSE,4141,1,Fall 2021,PIANO CHAMBER MUSIC,"Rutman, Neil C",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,CAWF
21135,MUSE,6101,1,Fall 2021,MARCHING BAND GRADUATE,"Douglas, Brantley T",,1600,1750,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21136,MUSE,6102,1,Fall 2021,WIND ENSEMBLE GRADUATE,"Hancock, Michael E",TR,1215,1330,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21137,MUSE,6103,1,Fall 2021,SYMPHONIC BAND GRADUATE,"Douglas, Brantley T",TR,1605,1720,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21138,MUSE,6104,1,Fall 2021,JAZZ ENSEMBLE GRADUATE,"Cook, Justin H",,1200,1250,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21139,MUSE,6104,1,Fall 2021,JAZZ ENSEMBLE GRADUATE,"Taylor, Matthew J",MWF,1200,1250,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21140,MUSE,6105,1,Fall 2021,WOODWIND CHAMBER MUSIC GRAD,"Brown, Carolyn K",,0,2359,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21141,MUSE,6105,1,Fall 2021,WOODWIND CHAMBER MUSIC GRAD,"Johnson, Kelly A",MW,1400,1450,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21142,MUSE,6105,1,Fall 2021,WOODWIND CHAMBER MUSIC GRAD,"Duso Kitts, Lorraine C",,0,2359,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21143,MUSE,6105,1,Fall 2021,WOODWIND CHAMBER MUSIC GRAD,"Taylor, Matthew J",,0,2359,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21145,MUSE,6106,1,Fall 2021,BRASS CHAMBER MUSIC GRAD,"Shires, Brent A",MW,1400,1450,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21146,MUSE,6106,1,Fall 2021,BRASS CHAMBER MUSIC GRAD,"Robertson, Gail A",MW,1400,1450,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21147,MUSE,6106,1,Fall 2021,BRASS CHAMBER MUSIC GRAD,"Cook, Justin H",MW,1400,1450,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
25909,MUSE,6106,1,Fall 2021,BRASS CHAMBER MUSIC,"Ahlhorn, Charles R",,1400,1450,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21148,MUSE,6107,1,Fall 2021,TRADITIONAL JAZZ BAND,"Ahlhorn, Charles R",,1440,1555,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
23391,MUSE,6107,1,Fall 2021,JAZZ COMBO,"Buckingham, Julia F",,1830,2100,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21151,MUSE,6110,1,Fall 2021,CONCERT/CHAMBER CHOIR GRAD,"Coker, Kevin L",TR,1215,1330,MWF,1300,1350,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21152,MUSE,6111,1,Fall 2021,UNIVERSITY CHORUS GRAD,"Mayhew, Paul J",,1440,1555,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21153,MUSE,6112,1,Fall 2021,OPERA GRAD,"Holden, Robert",TR,1605,1720,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
24857,MUSE,6113,1,Fall 2021,CHAMBER SINGERS,"Coker, Kevin L",MW,1600,1730,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21154,MUSE,6120,1,Fall 2021,SYMPHONY GRAD,"Getzov, Israel L",TR,1440,1555,M,1900,2130,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21156,MUSE,6121,1,Fall 2021,STRING CHAMBER MUSIC GRAD,"Hsu, Linda Y",TR,1605,1720,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
23197,MUSE,6121,1,Fall 2021,STRING CHAMBER MUSIC GRAD,"Getzov, Israel L",TR,1605,1720,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
24631,MUSE,6121,1,Fall 2021,STRING CHAMBER MUSIC,"Schnackel, Joel S",TR,1605,1720,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21157,MUSE,6130,1,Fall 2021,PERC ENSEMBLE/STEEL BAND GRAD,"Tyson, Blake W",,800,915,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21158,MUSE,6130,1,Fall 2021,PERC ENSEMBLE/STEEL BAND GRAD,"Tyson, Blake W",MWF,1300,1350,T,1800,2100,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21159,MUSE,6140,1,Fall 2021,ACCOMPANYING GRAD,"Murakami, Kazuo",MW,1500,1550,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21160,MUSE,6141,1,Fall 2021,PIANO CHAMBER MUSIC GRAD,"Rutman, Neil C",,0,2359,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
21161,MUSE,6141,1,Fall 2021,PIANO CHAMBER MUSIC GRAD,"Murakami, Kazuo",,0,2359,,,,Applied Instruction,TRAD,8/19/2021,12/10/2021,CAWF
10602,NMT,4315,3,Fall 2021,INSTRUMENTATION/STATISTICS I,"Guffey, Stephen",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
25694,NMT,4315,3,Fall 2021,INSTRUMENTATION/STATISTICS I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
10603,NMT,4325,3,Fall 2021,DIAGNOSTIC NUCLEAR MED II,"Ward, Sharon",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
10604,NMT,4330,3,Fall 2021,DIAGNOSTIC NUCLEAR MED IV,"Ward, Sharon",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
10605,NMT,4410,4,Fall 2021,PRACTICUM II,"Ward, Sharon",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
25700,NMT,4415,4,Fall 2021,PATIENT CARE,"Guffey, Stephen",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
25702,NMT,4420,4,Fall 2021,NUCLEAR PHYSICS/RADIOCHEMISTRY,"Guffey, Stephen",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
25701,NMT,4425,4,Fall 2021,DIAGNOSTIC NUCLEAR MED I,"Guffey, Stephen",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
10606,NMT,4430,4,Fall 2021,RADIOPHARM/RADIONUCLIDE THER,"Guffey, Stephen",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,MNRT
25544,NURS,3101,1,Fall 2021,NURSING TESTS SUCCESS (I-IV),"Gatto, Susan L",,0,2359,,,,Independent Study/Research,DEAS,8/19/2021,12/10/2021,"CHNC,NURA"
23530,NURS,3205,2,Fall 2021,PHARMACOLOGY II,"Meaux, Julie B",T,900,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
23531,NURS,3205,2,Fall 2021,PHARMACOLOGY II,"Meaux, Julie B",M,900,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
24588,NURS,3205,2,Fall 2021,PHARMACOLOGY II,"Blackwell, Leslie M",T,900,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
24589,NURS,3205,2,Fall 2021,PHARMACOLOGY II,"Blackwell, Leslie M",M,900,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
23524,NURS,3303,3,Fall 2021,NURSING FUNDAMENTALS,"Ward, Emily B",M,900,1150,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
23525,NURS,3303,3,Fall 2021,NURSING FUNDAMENTALS,"Thomas, Brandis D",M,900,1150,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
24591,NURS,3303,3,Fall 2021,NURSING FUNDAMENTALS,"Ward, Emily B",T,900,1150,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
24594,NURS,3303,3,Fall 2021,NURSING FUNDAMENTALS,"Thomas, Brandis D",T,900,1150,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,NURA"
23534,NURS,3304,3,Fall 2021,NURSING CARE OLDER ADULT,"Jordan, Kerry J",WR,630,1130,MW,1330,1520,Lecture/Laboratory,TRAD,8/19/2021,10/8/2021,"CHNC,CHNL,NURA"
23535,NURS,3304,3,Fall 2021,NURSING CARE OLDER ADULT,"Gartman, Elizabeth A",WR,630,1130,TR,1330,1520,Lecture/Laboratory,TRAD,10/11/2021,12/10/2021,"CHNC,CHNL,NURA"
24602,NURS,3304,3,Fall 2021,NURSING CARE OLDER ADULT,"Gartman, Elizabeth A",WR,630,1130,MW,1330,1520,Lecture/Laboratory,TRAD,8/19/2021,10/8/2021,"CHNC,CHNL,NURA"
24607,NURS,3304,3,Fall 2021,NURSING CARE OLDER ADULT,"Jordan, Kerry J",WR,630,1130,TR,1330,1520,Lecture/Laboratory,TRAD,10/11/2021,12/10/2021,"CHNC,CHNL,NURA"
23526,NURS,3405,4,Fall 2021,NURSING SKILLS,"Blackwell, Leslie M",TR,1330,1430,TR,1430,1630,Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
23527,NURS,3405,4,Fall 2021,NURSING SKILLS,"Thomas, Brandis D",TR,1330,1430,TR,1430,1630,Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
23528,NURS,3405,4,Fall 2021,NURSING SKILLS,"Taylor-Garza, Andrea L",TR,1330,1430,TR,1430,1630,Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
23529,NURS,3405,4,Fall 2021,NURSING SKILLS,"Ward, Emily B",MW,1330,1430,MW,1430,1630,Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
24616,NURS,3405,4,Fall 2021,NURSING SKILLS,"Baker, Jacob L",MW,1330,1430,MW,1430,1630,Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
24619,NURS,3405,4,Fall 2021,NURSING SKILLS,"Nadelson, Sandra G",MW,1330,1430,MW,1430,1630,Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
23867,NURS,3V20,1,Fall 2021,STANDARDIZED PARTICIPANTS,"Baker, Jacob L",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL"
23868,NURS,3V20,2,Fall 2021,STANDARDIZED PARTICIPANTS,"Baker, Jacob L",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL"
23870,NURS,3V20,3,Fall 2021,STANDARDIZED PARTICIPANTS,"Baker, Jacob L",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL"
24852,NURS,4113,1,Fall 2021,AROMATHERAPY,"Stroman, Sheila J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,
24853,NURS,4211,2,Fall 2021,GUIDED IMAGERY & SELF-HYPNOSIS,"Stroman, Sheila J",,0,2359,,,,Lecture,TRAD,8/19/2021,12/10/2021,
23509,NURS,4245,2,Fall 2021,PROFESSIONAL IDENTITY IN NSG,"Hall, Laura C",,0,2359,,,,Lecture,DEAS,8/19/2021,10/8/2021,
25698,NURS,4314,3,Fall 2021,HONORS IN NURSING,"Ashcraft, Pamela F",,0,2359,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,"CHNC,NURA"
24179,NURS,4315,3,Fall 2021,RESEARCH AND EBP (RN's),"Nadelson, Sandra G",,0,2359,,,,Lecture,DEAS,8/19/2021,10/8/2021,"2C01,2I01"
23943,NURS,4320,3,Fall 2021,Health Policy & Issues (RN's),"Jordan, Kerry J",,0,2359,,,,Lecture,DEAS,10/11/2021,12/10/2021,2D01
13110,NURS,4325,3,Fall 2021,COMPLEMENTARY HEALTH CARE,"Stroman, Sheila J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CHNL
23532,NURS,4335,3,Fall 2021,NURSING INFORMATICS,", ",,,,,,,Lecture,TRAD,10/11/2021,12/10/2021,CHNC
23533,NURS,4335,3,Fall 2021,NURSING INFORMATICS,"Dodson, Penny A",MW,1330,1620,,,,Lecture,TRAD,10/11/2021,12/10/2021,CHNC
24623,NURS,4335,3,Fall 2021,NURSING INFORMATICS,"Taylor-Garza, Andrea L",TR,1330,1620,,,,Lecture,TRAD,8/19/2021,10/8/2021,CHNC
24625,NURS,4335,3,Fall 2021,NURSING INFORMATICS,"Dodson, Penny A",TR,1330,1620,,,,Lecture,TRAD,8/19/2021,10/8/2021,CHNC
24630,NURS,4403,4,Fall 2021,MATERNAL NEWBORN NURSING,"Garrett, Erin K",MT,0,2359,WR,1330,1520,Lecture/Laboratory,TRAD,8/19/2021,10/8/2021,"CHNC,CHNL,NURA"
24632,NURS,4403,4,Fall 2021,MATERNAL NEWBORN NURSING,"Quinn, Kelly R",MT,0,2359,WR,1330,1520,Lecture/Laboratory,TRAD,8/19/2021,10/8/2021,"CHNC,CHNL,NURA"
25474,NURS,4403,4,Fall 2021,MATERNAL NEWBORN NURSING,"Garrett, Erin K",MF,0,2359,WR,1330,1520,Lecture/Laboratory,TRAD,10/11/2021,12/10/2021,"CHNC,CHNL,NURA"
25476,NURS,4403,4,Fall 2021,MATERNAL NEWBORN NURSING,"Quinn, Kelly R",MF,0,2359,WR,1330,1520,Lecture/Laboratory,TRAD,10/11/2021,12/10/2021,"CHNC,CHNL,NURA"
24639,NURS,4404,4,Fall 2021,NURSING LEADERSHIP AND MGMT,"Gray, Rebecca M",MT,0,2359,WR,1330,1620,Lecture/Laboratory,TRAD,10/11/2021,12/10/2021,"CHNC,CHNL,NURA"
24644,NURS,4404,4,Fall 2021,NURSING LEADERSHIP AND MGMT,"Griffith, Keitha S",MT,0,2359,WR,1330,1620,Lecture/Laboratory,TRAD,10/11/2021,12/10/2021,"CHNC,CHNL,NURA"
25477,NURS,4404,4,Fall 2021,NURSING LEADERSHIP AND MGMT,"Gray, Rebecca M",MF,0,2359,WR,1330,1620,Lecture/Laboratory,TRAD,8/19/2021,10/8/2021,"CHNC,CHNL,NURA"
25478,NURS,4404,4,Fall 2021,NURSING LEADERSHIP AND MGMT,"Griffith, Keitha S",MF,0,2359,WR,1330,1620,Lecture/Laboratory,TRAD,8/19/2021,10/8/2021,"CHNC,CHNL,NURA"
23944,NURS,4516,5,Fall 2021,LEADERSHIP AND RESOURCE MANAGE,"Elliff, Traci L",,0,2359,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
24652,NURS,4525,5,Fall 2021,MEDICAL-SURGICAL NURSING II,"Tucker, Allison M",T,0,2359,TR,900,1150,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
24654,NURS,4525,5,Fall 2021,MEDICAL-SURGICAL NURSING II,"Fletcher, Janet S",T,0,2359,TR,900,1150,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
25481,NURS,4525,5,Fall 2021,MEDICAL-SURGICAL NURSING II,"Tucker, Allison M",F,0,2359,W,900,1150,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
25482,NURS,4525,5,Fall 2021,MEDICAL-SURGICAL NURSING II,"Fletcher, Janet S",F,0,2359,W,900,1150,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
25483,NURS,4525,5,Fall 2021,MEDICAL-SURGICAL NURSING II,"Beaver, Amanda S",T,0,2359,TR,900,1150,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
25484,NURS,4525,5,Fall 2021,MEDICAL-SURGICAL NURSING II,"Beaver, Amanda S",F,0,2359,W,900,1150,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CHNC,CHNL,NURA"
25511,NURS,4V14,2,Fall 2021,Spec Study-Caregiver Coaching,"Jordan, Kerry J",R,1200,1300,,,,Special Topics,HYBR,8/19/2021,12/10/2021,"CHNC,CHNL"
13111,NURS,5325,3,Fall 2021,COMPLEMENTARY HEALTH CARE,"Stroman, Sheila J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CHNC
23930,NURS,6306,3,Fall 2021,RESEARCH METHODS(MSN Students),"Nadelson, Sandra G",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,CHNC
23931,NURS,6306,3,Fall 2021,RESEARCH METHODS(BSN to DNP),"Ashcraft, Pamela F",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
21497,NURS,6320,3,Fall 2021,ADVANCED PATHOPHYSIOLOGY,"Elliff, Traci L",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
24827,NURS,6340,3,Fall 2021,CLINICAL PRACTICUM,"Gillis, Laura J",,0,2359,,,,Clinical Rotation,OTHER,8/19/2021,12/10/2021,CHNC
24828,NURS,6348,3,Fall 2021,TEACHING STRATEGIES,"Gillis, Laura J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CHNC
24160,NURS,6420,4,Fall 2021,INTEGRATED PATHO & PHARM (MSN),"Gillis, Laura J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,CHNC
23934,NURS,6511,5,Fall 2021,INTRO TO PRIMARY CARE,"Grantham, Myra J",,,,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,DNPC
22377,NURS,6V43,1,Fall 2021,Spec Top - Aromatherapy (1 cr),"Stroman, Sheila J",,,,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CHNC
22378,NURS,6V43,2,Fall 2021,Spec Top-Guided Imagery (2cr),"Stroman, Sheila J",,,,,,,Independent Study/Research,OTHER,8/19/2021,12/10/2021,CHNC
25512,NURS,6V43,2,Fall 2021,Spec Study-Caregiver Coaching,"Jordan, Kerry J",R,1200,1300,,,,Independent Study/Research,HYBR,8/19/2021,12/10/2021,"CHNC,CHNL"
25490,NURS,7120,1,Fall 2021,DNP PROJECT,"Dodson, Penny A",,0,2359,,,,Dissertation/Thesis Research,OTHER,8/19/2021,12/10/2021,DNPC
25491,NURS,7120,1,Fall 2021,DNP PROJECT,"Hall, Laura C",,0,2359,,,,Dissertation/Thesis Research,DEAS,8/19/2021,12/10/2021,DNPC
24424,NURS,7315,3,Fall 2021,HEALTHCARE QUALITY(BSN TO DNP),"Langster, Holly J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
25485,NURS,7315,3,Fall 2021,HEALTHCARE QUALITY for PM-DNP,"Langster, Holly J",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
25489,NURS,7325,3,Fall 2021,ETHICS,"Ashcraft, Pamela F",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
22465,NURS,7350,3,Fall 2021,TRANSLATIONAL RESEARCH-BSN-DNP,"Harris, Stacy E",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
25486,NURS,7350,3,Fall 2021,TRANSLATIONAL RESEARCH(PM-DNP),"Hall, Laura C",,0,2359,,,,Lecture,DEAS,8/19/2021,12/10/2021,DNPC
25488,NURS,7513,5,Fall 2021,CARE OF ADULTS II,"Harris, Stacy E",,0,2359,,,,Lecture/Laboratory,DEAS,8/19/2021,12/10/2021,"CHNC,CHNL,DNPC"
23201,NURS,7V15,1,Fall 2021,DNP CLINICAL INTERNSHIP (1),"Hall, Laura C",,,,,,,Clinical Rotation,OTHER,8/19/2021,12/10/2021,DNPC
25487,NURS,7V15,1,Fall 2021,DNP CLINICAL INTERNSHIP,"Dodson, Penny A",,0,2359,,,,Clinical Rotation,OTHER,8/19/2021,12/10/2021,DNPC
23554,NUTR,1100,1,Fall 2021,INTRODUCTION TO DIETETICS,"Alsbrook, Stephanie D",T,800,850,,,,Lecture,HYBR,8/19/2021,12/10/2021,CHFC
